gene_id	chr	start	end	gene	san:yak:tei_pbs	san:yak:tei_pval_ortho	san:yak:tei_pval_bs	san:yak-symp:yak-allo_pbs	san:yak-symp:yak-allo_pval_ortho	san:yak-symp:yak-allo_pval_bs	san:yak-symp:tei_pbs	san:yak-symp:tei_pval_ortho	san:yak-symp:tei_pval_bs	san:yak-allo:tei_pbs	san:yak-allo:tei_pval_ortho	san:yak-allo:tei_pval_bs	yak-symp:yak-allo:tei_pbs	yak-symp:yak-allo:tei_pval_ortho	yak-symp:yak-allo:tei_pval_bs
LOC120450891	3R	21007721	21012721	Obp99c	0.182509852743378	0.3919259882253995	0.3691858600115481	0.199172826507436	0.2444559051057246	0.22699626640973142	0.148506667243464	0.4317837837837838	0.39627411842980703	0.245283118831696	0.339289858435832	0.33005679335954563	0.052360627241282	0.06994085883260479	0.07821589205397302
LOC120452686	3R	21022306	21027307	Obp99a	0.234652163163734	0.33830950378469304	0.3240841727080259	0.188491537085043	0.27398143372872613	0.24965373961218837	0.233849294995993	0.3372972972972973	0.324018629407851	0.235018437833641	0.35391042005105594	0.3378476772972186	-0.037556240827494	0.8644895860118282	0.8314992503748126
LOC120455384	X	19848129	19853129	Obp19d		0.0	0.0	0.047841915428933	0.8895048994326973	0.8470884017824882		0.0	0.0		0.0	0.0	-0.025437162085838	0.7788634610439702	0.7415742128935532
LOC120453978	2L	4191982	4196982	Or24a	0.88046714365332	0.007569386038687973	0.005485340347725669	0.166503005864942	0.3505673027333677	0.30558231964350235	0.88046714365332	0.0058378378378378375	0.0027278775781769795	0.88046714365332	0.007890461824089116	0.0019295179845638562	-0.007048308315807	0.5473129339161739	0.523223388305847
LOC120458882	2L	11935200	11943470	Or30a	-0.061338065392443	0.8755256518082423	0.8651761082953744	0.011597259604922	0.9898143372872614	0.9841021317596049	-0.0617450182709	0.8652972972972973	0.854956753160346	-0.055665954565651	0.8391738222325366	0.8259065093927479	0.01466586911706	0.2438930316276678	0.2472263868065967
LOC120458133	2L	16668286	16673286	Or43b	0.871882125236995	0.0124053826745164	0.014146404054660935	0.368621384557868	0.04706034038164002	0.06329037697217874	0.883561755843136	0.002162162162162162	0.0027278775781769795	0.862135113847053	0.021814806219540496	0.02417358380661133	0.043441442400614	0.08806891231679095	0.1001799100449775
LOC120443937	2L	18111594	18116595	Or45a	0.043444026812103	0.6084945332211943	0.55677808430102	0.0	0.9992264053635895	0.9986300132482235	0.04703833224233	0.5881081081081081	0.5353626081170991		0.0	0.0	0.055466134434439	0.06428387760349705	0.07233883058470765
LOC120455178	2L	18314120	18319120	Or45b		0.0	0.0	0.187588546612114	0.27720474471377	0.25159580874382753		0.0	0.0		0.0	0.0	0.034450094539296	0.12149652867060941	0.13212893553223387
LOC120449965	2L	19928959	19933959	Or35a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120453270	2L	21166013	21171014	Or42a		0.0	0.0	0.06497707745069	0.8063434760185663	0.7426833674575455		0.0	0.0		0.0	0.0	0.010944971756586	0.28992028799177166	0.2929985007496252
LOC120445308	2R	20844944	20849945	Or59c		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120447507	3L	2362990	2367990	Or67b		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120449094	3L	7006644	7011644	Or65a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120449559	3L	9107050	9112050	Or63a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120448817	3L	10364003	10369004	Or67c		0.0	0.0	0.082223785770381	0.7292418772563177	0.6603185595567868		0.0	0.0		0.0	0.0	-0.039073327106188	0.8710465415273849	0.8439130434782609
LOC120449197	3L	15345007	15350008	Or71a	0.161680857452357	0.4198906644238856	0.3862513633155835	0.283824887104949	0.10043837029396596	0.10825906298928098	0.165057489443784	0.4144864864864865	0.3830671989354624	0.21589270306716	0.3745648642376421	0.3514999271880006	-0.032517929541663	0.8302905631267679	0.7959370314842579
LOC120447781	3L	16909319	16914319	Or74a		0.0	0.0	0.254288768469383	0.13989169675090252	0.14056666265205348		0.0	0.0		0.0	0.0	0.00177622768084	0.4085883260478272	0.39389805097451275
LOC120454544	3R	1943336	1948336	Or83a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120452249	3R	5206885	5211886	Or92a		0.0	0.0	0.144650124981423	0.43643630737493555	0.3789443574611586		0.0	0.0		0.0	0.0	0.081864656527743	0.034841861661095395	0.043778110944527736
LOC120452397	3R	8171954	8176954	Or85a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120451809	3R	8401009	8406010	Or85d		0.0	0.0	0.018520675801811	0.9807890665291388	0.9687914006985427		0.0	0.0		0.0	0.0	-0.018520675801811	0.7051941373103625	0.6632383808095952
LOC120452781	3R	9237901	9242902	Or85f	0.670941085671325	0.06959629941126998	0.07971386411753384	0.203030173139485	0.23594636410520886	0.21995062025773818	0.664837210595158	0.0758918918918919	0.08606121091151031	0.678932803344336	0.08818751450452542	0.09531090723751275	0.014302746830321	0.24749292877346363	0.25239880059970016
LOC120452315	3R	16516303	16521303	Or88a		0.0	0.0	0.135509517536114	0.4791129448169159	0.41289293026616886		0.0	0.0		0.0	0.0	0.052641922498027	0.0692980200565698	0.07775112443778111
LOC120456272	X	154396	159397	Or1a	0.534276162265971	0.11921783010933558	0.13331622505934432	0.400366888208781	0.037519339865910266	0.05105082500301096	0.567283759094437	0.11264864864864865	0.12441783100465735	0.561462248950473	0.1429566024599675	0.14438619484491044	-0.083456092392681	0.9575726407816919	0.9550074962518741
LOC120455262	X	6354699	6359699	Or2a		0.0	0.0	0.136085875374396	0.47666322846828263	0.4099722991689751		0.0	0.0		0.0	0.0	0.025648820128494	0.16148110053998457	0.17107946026986506
LOC120450791	2L	784067	789068	Gr21a	0.576889319368016	0.10029436501261564	0.11326746647847566	0.387204807310112	0.041387313047962865	0.05457364807900759	0.579656136092911	0.104	0.11650033266799734	0.575709679840003	0.12996054769087956	0.1381243628950051	0.003721294251393	0.38107482643353047	0.37091454272863567
LOC120458904	2L	1785986	1790987	Gr22e	-0.185711027664053	0.9129520605550883	0.9008468595624559	0.206061475707567	0.22885507993811244	0.21352222088401782	-0.229373205852632	0.9154594594594595	0.902727877578177	-0.133194444678022	0.8749129728475284	0.8591087811271297	0.024139406158685	0.17240935973257906	0.18154422788605698
LOC120458903	2L	1793846	1798847	Gr22b		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120443958	2L	1795497	1800498	Gr22a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120458545	2L	8667852	8672853	Gr33a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120450059	2L	16159919	16164919	Gr43a		0.0	0.0	0.02088723015636	0.9724084579680248	0.9559797663495122		0.0	0.0		0.0	0.0	0.078174174265109	0.0368989457444073	0.04548725637181409
LOC120458734	2L	19117606	19122607	Gr47a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120445940	2R	10823564	10828565	Gr58c		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120444710	2R	18732254	18737255	Gr47b		0.0	0.0	0.199425865342663	0.24290871583290355	0.22639407443092857		0.0	0.0		0.0	0.0	-0.003801811789186	0.5	0.4749775112443778
LOC120445675	2R	20907042	20912042	Gr59e	0.814472944041072	0.032169890664423884	0.03826907037916212	0.227854102833845	0.17998968540484786	0.17636697579188246	0.838307893807753	0.027675675675675675	0.033532934131736525	0.776809770338337	0.05152007426317011	0.056429299548565605	-0.022651185524067	0.7501928516328105	0.7158020989505247
LOC120445674	2R	20908497	20913498	Gr59f	0.814472944041072	0.032169890664423884	0.03826907037916212	0.262876057485807	0.1263537906137184	0.131142358183789	0.838307893807753	0.027675675675675675	0.033532934131736525	0.776809770338337	0.05152007426317011	0.056429299548565605	-0.051301343672348	0.9187451787091797	0.9071964017991004
LOC120447931	3L	3654090	3659090	Gr66a	-0.340013890574831	0.9451219512195121	0.929075511644319	0.519892722688903	0.016374419804022693	0.024569432735155966	-0.353599925570859	0.9424864864864865	0.9254823685961411	-0.594454766368283	0.9686702251102344	0.9631935342944518	0.242671193409167	0.003342761635381846	0.0036731634182908548
LOC120449790	3L	4522420	4527420	Gr63a		0.0	0.0	0.267632394170457	0.11939143888602373	0.12412682163073588		0.0	0.0		0.0	0.0	-0.008161990968973	0.565569555155567	0.5402998500749625
LOC120448578	3L	4663997	4668998	Gr64b		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120447775	3L	4678284	4683285	Gr64f		0.0	0.0	0.025036133772778	0.9629963898916968	0.9431681320004818		0.0	0.0		0.0	0.0	-0.025036133772778	0.7746207251221394	0.7384107946026987
LOC120449167	3L	19876992	19881993	Gr77a		0.0	0.0	0.038273403320541	0.9235430634347602	0.8911839094303264		0.0	0.0		0.0	0.0	0.089559904557817	0.030984829004885573	0.038215892053973015
LOC120453693	3R	4824652	4829653	Gr92a		0.0	0.0	0.299989955674413	0.08715832903558535	0.0960797302179935		0.0	0.0		0.0	0.0	-0.057593111860664	0.9331447672923631	0.9278110944527737
LOC120453986	3R	9841555	9846556	Gr85a	0.017945963621696	0.697434819175778	0.6511195226791557	0.274337773029183	0.11165549252191852	0.11762314825966518	0.016130454046378	0.6992432432432433	0.6554890219560878		0.0	0.0	-0.062508960847024	0.9406016970943687	0.9354722638680659
LOC120453654	3R	12044104	12049105	Gr89a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120453327	3R	19770332	19775332	Gr94a	0.017465294357726	0.6991169049621531	0.6525309552832489	0.121268096238235	0.5451263537906137	0.46939359267734554	0.027178370273285	0.6570810810810811	0.6131736526946108		0.0	0.0	-0.004704992594112	0.5127282077654924	0.4856071964017991
LOC120454296	3R	23176389	23181390	Gr98b	0.007246504577163	0.7478973927670312	0.7129980111631488	0.077428269608471	0.7524497163486333	0.6818017584005781	0.011628437248813	0.7288648648648649	0.6921157684630739		0.0	0.0	0.004322216336302	0.37464643867318076	0.36524737631184406
LOC120452724	3R	23740348	23745348	Gr97a		0.0	0.0	0.078522238835634	0.7472924187725631	0.6774208117547874		0.0	0.0		0.0	0.0	-0.030012209164153	0.8138338904602725	0.7797301349325337
LOC120455288	X	1280991	1285992	Gr2a		0.0	0.0	0.082920258297476	0.7265342960288809	0.6568710104781404		0.0	0.0		0.0	0.0	-0.028038109117218	0.7996914373875033	0.7683058470764618
LOC120455768	X	3029119	3034120	Gr5a		0.0	0.0	0.211580119877224	0.213898916967509	0.20215584728411418		0.0	0.0		0.0	0.0	0.044722866415614	0.08421187966058112	0.09569715142428786
LOC120456773	X	18046830	18051830	Gr8a		0.0	0.0	0.114910279939097	0.573233625580196	0.49387269661568106		0.0	0.0		0.0	0.0	-0.027253564530132	0.7939058884031884	0.7610944527736132
LOC120453744	2L	4857431	4862432	Ir25a		0.0	0.0	0.312055653897076	0.07774626095925735	0.08852222088401783		0.0	0.0		0.0	0.0	-0.068638502060442	0.9463872460786835	0.9415892053973014
LOC120455401	2L	13255045	13260045	Ir31a		0.0	0.0	0.04688143264008	0.8916967509025271	0.8521618692039022		0.0	0.0		0.0	0.0	0.022746138383606	0.18372332219079454	0.1916791604197901
LOC120443938	2L	19132785	19137786	Ir47a		0.0	0.0	0.166645942580802	0.3500515729757607	0.3051457304588703		0.0	0.0		0.0	0.0	-0.03399963830767	0.8443044484443302	0.8093403298350824
LOC120457150	2L	23521540	23697108	Ir41a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120444863	2R	13299251	13304252	Ir56c	-0.183572112473773	0.9125315391084945	0.8998524411368448	0.063774322982112	0.8098246518824136	0.7492020956280863	-0.183572112473773	0.9057297297297298	0.8937458416500332	-0.183572112473773	0.8888373172429798	0.8700305810397554	-0.000277911965451	0.44703008485471846	0.4305097451274363
LOC120445535	2R	13301008	13306008	Ir56b	-0.183572112473773	0.9125315391084945	0.8998524411368448	0.058961668042179	0.833161423414131	0.7794622425629291	-0.183572112473773	0.9057297297297298	0.8937458416500332	-0.183572112473773	0.8888373172429798	0.8700305810397554	0.005584805585877	0.35548984314733867	0.34655172413793106
LOC120445178	2R	15073986	15078987	Ir54a	0.05532174841506	0.5674936921783011	0.512831205491756	0.137650309179604	0.46815368746776687	0.40446224256292906	0.05518083576464	0.5625945945945946	0.5135728542914172	0.054511968201031	0.5606869343235089	0.5102664919178681	0.019517494211474	0.20493700179994856	0.21026986506746626
LOC120446209	2R	21604014	21609015	Ir60a	-0.020447803893057	0.8210681244743482	0.8016616411111824	0.085486388128549	0.7138989169675091	0.641740937010719	-0.011846537873037	0.7984864864864865	0.7737192282102462	-0.035654023038147	0.8080761197493618	0.7929226736566186	-0.031236277463357	0.8212908202622782	0.7874662668665667
LOC120446340	2R	21884292	21889293	Ir60e		0.0	0.0	0.018520675801811	0.9807890665291388	0.9687914006985427		0.0	0.0		0.0	0.0	-0.018520675801811	0.7051941373103625	0.6632383808095952
LOC120448596	3L	1522848	1527849	Ir62a	-0.021129972529822	0.823170731707317	0.8020786552896645	0.058280296786494	0.8385765858690046	0.7893683006142358	-0.023260107719644	0.8151351351351351	0.7950099800399202	0.0	0.7456486423764215	0.7194917722440658	-0.017875343105431	0.696065826690666	0.6577211394302849
LOC120450050	3L	2444559	2449559	Ir67a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120448389	3L	6032253	6037253	Ir64a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120447700	3L	10554631	10559631	Ir67b		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120447701	3L	10557550	10562551	Ir67c	0.407876156588383	0.19932716568544995	0.2170719189067813	0.012195734027389	0.9860752965446106	0.9747380464892208	0.44874777094108	0.17621621621621622	0.19514304723885562		0.0	0.0	-0.218276018456846	0.9921573669323733	0.986071964017991
LOC120447741	3L	12323873	12328873	Ir68b		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120449591	3L	16408497	16413591	Ir75c	-0.508145533871613	0.9629941126997477	0.9495092063899403	0.208013248468107	0.2236977823620423	0.21024027459954234	-0.488716638156263	0.9587027027027027	0.9449101796407186	-0.679032709008719	0.9941981898352286	0.9926823940585409	-0.051591353350802	0.9195165852404217	0.9079160419790105
LOC120447778	3L	16412229	16417229	Ir75a		0.0	0.0	0.188617324887122	0.2732078390923156	0.2494730820185475		0.0	0.0		0.0	0.0	0.017106627847745	0.22152224222165082	0.22652173913043477
LOC120448855	3L	20476126	20481126	Ir76b		0.0	0.0	0.071641020556847	0.7774626095925735	0.7107822473804649		0.0	0.0		0.0	0.0	0.014731571618661	0.24273592183080483	0.24637181409295353
LOC120450554	3L	20767116	20772117	Ir76a		0.0	0.0	0.198895717169248	0.24522949974213512	0.22759845838853426		0.0	0.0		0.0	0.0	0.020016153910392	0.2003085626124968	0.20715142428785607
LOC120452409	3R	5037899	5042899	Ir92a		0.0	0.0	0.1463226756385	0.42844249613202684	0.3734794652535228		0.0	0.0		0.0	0.0	-0.001576395290309	0.4656724093597326	0.44740629685157424
LOC120452183	3R	5564917	5569918	Ir93a		0.0	0.0	0.581036946766941	0.012893243940175348	0.018125978561965555		0.0	0.0		0.0	0.0	0.007131355210513	0.3347904345590126	0.3291454272863568
LOC120452311	3R	7117833	7122833	Ir84a		0.0	0.0	0.087438691211389	0.7017792676637442	0.6275141515115019		0.0	0.0		0.0	0.0	-0.017279522836555	0.6895088711751093	0.6523688155922039
LOC120453912	3R	8631216	8636217	Ir85a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120451139	3R	13567831	13572832	Ir87a		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120452366	3R	28609231	28614232	Ir100a	0.243594707965446	0.3263246425567704	0.31638544941297236	0.23370646187161	0.16890149561629705	0.16780079489341201	0.273304277872042	0.29664864864864865	0.2939787092481703		0.0	0.0	-0.125722846172416	0.9760863975314991	0.9718440779610195
LOC120456196	X	13869640	13874641	Ir7g		0.0	0.0	0.055137831473915	0.8575296544610624	0.8095868963025412		0.0	0.0		0.0	0.0	-0.03347899790532	0.8391617382360504	0.8048125937031484
LOC120455319	X	18053161	18058161	Ir8a		0.0	0.0	0.111332302411477	0.592057761732852	0.515687101047814		0.0	0.0		0.0	0.0	-0.054889721064703	0.9271020827976344	0.9166866566716642
