gene_id	chr	start	end	gene	san:yak:tei_pbs	san:yak:tei_pval_ortho	san:yak:tei_pval_bs	san:yak-symp:yak-allo_pbs	san:yak-symp:yak-allo_pval_ortho	san:yak-symp:yak-allo_pval_bs	san:yak-symp:tei_pbs	san:yak-symp:tei_pval_ortho	san:yak-symp:tei_pval_bs	san:yak-allo:tei_pbs	san:yak-allo:tei_pval_ortho	san:yak-allo:tei_pval_bs	yak-symp:yak-allo:tei_pbs	yak-symp:yak-allo:tei_pval_ortho	yak-symp:yak-allo:tei_pval_bs
LOC120444616	2L	167739	213854	spen	0.651396375172439	0.07842724978973928	0.08895233207159813	0.136632874549466	0.473310985043837	0.40798506563892567	0.612139072024768	0.09383783783783783	0.10652029274783766	0.677954938561401	0.08841958691111627	0.09538371923693025	0.003955113677105	0.3788891745950116	0.36881559220389803
LOC120458303	2L	212260	217261	mRpL10	0.470834262511807	0.14760302775441547	0.16427150830820555	0.210121345389422	0.21738009283135637	0.2053625195712393	0.470712329079179	0.15762162162162163	0.1772787757817698	0.466726564754308	0.18588999767927594	0.20336391437308868	0.003367258344893	0.3854461301105683	0.37448275862068964
LOC120458301	2L	213816	218816	CG11617	0.334289968797969	0.24516400336417157	0.25133123756976966	0.241316413411476	0.15626611655492523	0.15676562688184995	0.334127390887798	0.2467027027027027	0.25246174318030606	0.328813038454638	0.26873984683221164	0.27333624581331	-0.008690163140522	0.5744407302648495	0.5498500749625187
LOC120457061	2L	216988	221988	Tbc1d15-17		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120443883	2L	224237	265057	kis	0.3939684477877	0.20752733389402858	0.22194777699364857	0.160819912077483	0.37042289840123777	0.32373840780440805	0.404133653773445	0.20605405405405405	0.21956087824351297	0.388960512536728	0.2302158273381295	0.24257317605941459	-0.007513689653694	0.5556698380046284	0.5298050974512744
LOC120443884	2L	244733	249733	CG13693	0.407876156588383	0.19932716568544995	0.2170719189067813	0.139398775865676	0.46106240330067044	0.3974768156088161	0.44874777094108	0.17621621621621622	0.19514304723885562		0.0	0.0	-0.044224890362729	0.8953458472615068	0.8780209895052474
LOC120454234	2L	263478	268478	Rpp30		0.0	0.0	0.032166829627571	0.9388860237235689	0.908481874021438		0.0	0.0		0.0	0.0	0.006235383791757	0.34507585497557214	0.3372113943028486
LOC120454218	2L	266799	286679	CG3645		0.0	0.0	0.062992560810257	0.813821557503868	0.7547573166325424		0.0	0.0		0.0	0.0	0.048851646836886	0.07662638210336847	0.0856071964017991
LOC120454182	2L	274916	282405	CG17075		0.0	0.0	0.062992560810257	0.813821557503868	0.7547573166325424		0.0	0.0		0.0	0.0	0.048851646836886	0.07662638210336847	0.0856071964017991
LOC120454189	2L	282730	287730	CG3345		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120454209	2L	285331	290331	mbm		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120454249	2L	286895	291896	CG11555	0.738451735715107	0.05067283431455004	0.05944055944055944	0.173916752076783	0.3218153687467767	0.2857852583403589	0.732885398093495	0.05427027027027027	0.06453759148369927	0.746255289292496	0.06080297052680436	0.06604048347167613	0.056996982004466	0.060298277192080224	0.06847076461769115
LOC120454194	2L	288782	293782	CG17078	0.738451735715107	0.05067283431455004	0.05944055944055944	0.165423461618412	0.35456420835482205	0.3081115259544743	0.732885398093495	0.05427027027027027	0.06453759148369927	0.746255289292496	0.06080297052680436	0.06604048347167613	0.032717370946119	0.12741064541013114	0.1380359820089955
LOC120454173	2L	292556	297557	smo	0.430734441622865	0.1755677039529016	0.19500224546096107	0.272827247105804	0.11320268179473955	0.11867698422257016	0.854222378668567	0.02054054054054054	0.025781769793745843	0.437112550214817	0.20259921095381758	0.21810834425513326	-0.00218106524176	0.4759578297762921	0.45586206896551723
LOC120454245	2L	295159	300160	CG11601	0.430734441622865	0.1755677039529016	0.19500224546096107	0.388225251668236	0.04112944816915936	0.05448331928218716	0.854222378668567	0.02054054054054054	0.025781769793745843	0.437112550214817	0.20259921095381758	0.21810834425513326	-0.004867147890686	0.5154281306248393	0.4875712143928036
LOC120454444	2L	298695	306824	CG3625		0.0	0.0	0.464227820666685	0.023078906652913872	0.032668914850054194		0.0	0.0		0.0	0.0	-0.288775485833006	0.9947287220365132	0.9897901049475263
LOC120454437	2L	301560	306561	Amnionless		0.0	0.0	0.057607946299402	0.8427024239298607	0.7924244249066602		0.0	0.0		0.0	0.0	-0.034948931534666	0.8529184880431988	0.8167766116941529
LOC120458105	2L	305360	310361	CG11562		0.0	0.0	0.138475404718098	0.4650593089221248	0.40063832349753103		0.0	0.0		0.0	0.0	-0.022756167806735	0.7508356904088455	0.7165367316341829
LOC120458104	2L	306628	311628	U2af38		0.0	0.0	0.166351829113102	0.35095410005157296	0.30577803203661325		0.0	0.0		0.0	0.0	0.027351972014782	0.15248135767549498	0.16302848575712145
LOC120457752	2L	308972	313973	Stip1		0.0	0.0	0.142030670515924	0.4482980917998969	0.3885794291220041		0.0	0.0		0.0	0.0	0.054432345677705	0.06634096168680895	0.07470764617691154
LOC120451350	2L	312951	320781	Pi3K21B		0.0	0.0	0.102320889117381	0.6330582774626096	0.5535800313139829		0.0	0.0		0.0	0.0	0.006545984010984	0.3416045255849833	0.33484257871064466
LOC120455410	2L	321564	365457	Plc21C	0.047051506306242	0.5918839360807401	0.5383653044203502	0.06733452639042	0.7968024755028366	0.7325364326147176	0.042779058075402	0.6058378378378378	0.5554224883566201	0.047775827449499	0.5760037131585054	0.5229357798165137	0.020236988613532	0.19928002057084082	0.2060119940029985
LOC120455473	2L	332671	337671	CG11912		0.0	0.0	0.180303517246979	0.2995100567302733	0.2700680476936047		0.0	0.0		0.0	0.0	0.048871210945056	0.07636924659295449	0.08550224887556222
LOC120455468	2L	334918	339919	CG11911		0.0	0.0	0.057723724114907	0.8412841670964415	0.7915663013368662		0.0	0.0		0.0	0.0	0.004885663073274	0.36448958601182824	0.35469265367316344
LOC120455458	2L	336749	341749	CG33127		0.0	0.0	0.057723724114907	0.8412841670964415	0.7915663013368662		0.0	0.0		0.0	0.0	0.004885663073274	0.36448958601182824	0.35469265367316344
LOC120455439	2L	341932	346932	CG43755		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120455432	2L	345439	350440	CG31921		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120455451	2L	366034	371034	Ent1	0.875503726911248	0.009671993271656855	0.011772631038686084	0.129779392568921	0.507864878803507	0.43592677345537756	0.875503726911248	0.010810810810810811	0.012441783100465734	0.875503726911248	0.009747041076815966	0.008773845929809232	0.039057693164104	0.1045255849832862	0.11296851574212893
LOC120450441	2L	383752	393461	al		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120453888	2L	403001	408619	CG4213	0.043714130725901	0.6074432296047099	0.5545326233399628	0.041239441896446	0.9125838060856112	0.8780561242924244	0.042513343721763	0.6062702702702703	0.5560212907518297	0.043029049361771	0.6019958226966814	0.5542449395660405	0.006474229735034	0.34224736436101827	0.335592203898051
LOC120456776	2L	409985	414985	RpI135	0.359816909190726	0.22455845248107653	0.23609418104830948	0.252574367908426	0.1422124806601341	0.14238829338793207	0.356000858960736	0.23286486486486485	0.24058549567531604	0.277088194992999	0.3116732420515201	0.309159749526722	-0.012656052246652	0.632681923373618	0.5991304347826087
LOC120447067	2L	414383	421081	AP-2alpha	0.741700214034716	0.0496215306980656	0.05822159491884263	0.165535947483448	0.35404847859721505	0.3077953751656028	0.741700214034716	0.049945945945945945	0.06081170991350632	0.741700214034716	0.0642840566256672	0.0700087374399301	0.034301535796604	0.12201079969143738	0.13251874062968516
LOC120449709	2L	420767	425767	ebi	0.0	0.785744322960471	0.7616603579906333	0.164204571436538	0.3575296544610624	0.31095688305431773	0.0	0.7779459459459459	0.7522621423819028	0.0	0.7456486423764215	0.7194917722440658	0.035904036539345	0.11571097968629468	0.12641679160419791
LOC120449716	2L	423074	428074	CG13690	0.018677485967114	0.695542472666106	0.6488740617180984	0.098483825330175	0.6512377514182568	0.5695381187522582	0.020970519208232	0.6804324324324325	0.6402528276779774	0.03031260116765	0.6430726386632629	0.6018275811853794	0.048518170425876	0.07739778863461044	0.08649175412293852
LOC120458338	2L	425382	430383	RpLP1	0.018677485967114	0.695542472666106	0.6488740617180984	0.074100244898597	0.7692109334708612	0.6988889557991087	0.020970519208232	0.6804324324324325	0.6402528276779774	0.03031260116765	0.6430726386632629	0.6018275811853794	0.006565188942047	0.3413473900745693	0.33464767616191904
LOC120458337	2L	426177	431178	CG11885	0.018677485967114	0.695542472666106	0.6488740617180984	0.074100244898597	0.7692109334708612	0.6988889557991087	0.020970519208232	0.6804324324324325	0.6402528276779774	0.03031260116765	0.6430726386632629	0.6018275811853794	0.006565188942047	0.3413473900745693	0.33464767616191904
LOC120458178	2L	427121	432121	CG13692	0.018677485967114	0.695542472666106	0.6488740617180984	0.075875273007778	0.7613460546673543	0.6894797061303144	0.020970519208232	0.6804324324324325	0.6402528276779774	0.03031260116765	0.6430726386632629	0.6018275811853794	0.005127083243361	0.36166109539727437	0.3527136431784108
LOC120452565	2L	429376	434376	BBS8		0.0	0.0	0.069438719435974	0.7880350696235173	0.7231874021438034		0.0	0.0		0.0	0.0	0.00865253306791	0.31576240678837747	0.31412293853073464
LOC120454106	2L	439033	455973	ex	0.014241562432348	0.7220353238015139	0.682491820106499	0.091672760951773	0.6825683341928829	0.6027339515837649	0.01643685763089	0.6938378378378378	0.6543579507651364	0.0	0.7456486423764215	0.7194917722440658	0.007820307557454	0.325533556184109	0.322383808095952
LOC120454132	2L	456873	461873	crq		0.0	0.0	0.087094032350252	0.7041000515729757	0.6292605082500301		0.0	0.0		0.0	0.0	0.002533197227388	0.39740293134481874	0.38511244377811094
LOC120454134	2L	459913	464914	shv		0.0	0.0	0.198830846186497	0.24548736462093862	0.22771889678429483		0.0	0.0		0.0	0.0	-0.013118871404834	0.6383389046027257	0.604752623688156
LOC120454115	2L	462492	467492	CG4133		0.0	0.0	0.063796506425839	0.8096957194430119	0.7491719860291461		0.0	0.0		0.0	0.0	-0.041674810371159	0.8835176137824634	0.8608245877061469
LOC120454096	2L	466718	480107	CG4297	0.503196784416404	0.1345668629100084	0.14553794829024186	0.183256020202513	0.28984012377514184	0.2625255931590991	0.503196784416404	0.14551351351351352	0.16137724550898203	0.503196784416404	0.16453933627291714	0.17372943061016455	-0.024321623854251	0.7660066855232708	0.7293103448275862
LOC120443867	2L	479928	484928	MED15	0.880596836739591	0.004205214465937763	0.00522871623789055	0.25202244969894	0.14311500773594638	0.14323136215825605		0.0	0.0	0.870540310169177	0.01833372012067765	0.012669287898645697	0.007839911983362	0.32501928516328105	0.32217391304347825
LOC120443868	2L	483425	488425	cbt	0.880596836739591	0.004205214465937763	0.00522871623789055	0.297932394888934	0.0892212480660134	0.09761531976394075		0.0	0.0	0.870540310169177	0.01833372012067765	0.012669287898645697	0.011628437248813	0.28117768063769605	0.2858770614692654
LOC120443866	2L	499360	550408	ush	0.322666453008477	0.2567283431455004	0.2589658048373645	0.191360503952168	0.2656008251676122	0.24280380585330602	0.322382131014578	0.2557837837837838	0.2600465735196274		0.0	0.0	0.0108730163194	0.2910773977886346	0.29347826086956524
LOC120458334	2L	549980	554981	lwr	0.887021303582749	0.001261564339781329	0.0011227304805286457	0.88381528063324	0.0006446621970087674	0.0004365891846320607	0.883730772369872	0.0017297297297297297	0.002428476380572189		0.0	0.0	-0.452753288004579	0.9973000771406532	0.9947826086956522
LOC120451841	2L	551804	556804	Spp	0.887021303582749	0.001261564339781329	0.0011227304805286457	0.88381528063324	0.0006446621970087674	0.0004365891846320607	0.883730772369872	0.0017297297297297297	0.002428476380572189		0.0	0.0	-0.452753288004579	0.9973000771406532	0.9947826086956522
LOC120451821	2L	554051	559052	nAChRbeta3	0.887021303582749	0.001261564339781329	0.0011227304805286457	0.318584417201703	0.07439401753481176	0.0846832470191497	0.883730772369872	0.0017297297297297297	0.002428476380572189		0.0	0.0	-0.018214094442328	0.6997942915916688	0.66047976011994
LOC120451831	2L	557803	563214	Ets21C		0.0	0.0	0.092525875134436	0.6776689014956163	0.5981271829459232		0.0	0.0		0.0	0.0	-0.018214094442328	0.6997942915916688	0.66047976011994
LOC120446268	2L	564361	570165	rempA	0.137920258274691	0.44470142977291843	0.4079681786103804	0.061938833983105	0.8176895306859205	0.7597103456581958	0.137920258274691	0.44324324324324327	0.4068529607451763	0.137920258274691	0.44302622418194476	0.4057812727537498	0.005564943901196	0.35561841090254565	0.34691154422788606
LOC120446292	2L	568066	573066	Tspo		0.0	0.0	0.466976042748773	0.02256317689530686	0.03208177767072143		0.0	0.0		0.0	0.0	-0.165800988853151	0.9856004114168166	0.9802548725637181
LOC120443909	2L	573441	578442	CG2794	0.446462993221803	0.16526492851135408	0.186277025726567	0.199770859661441	0.24187725631768953	0.22556606046007469	0.447920187894794	0.17664864864864865	0.19540918163672655	0.62710499256189	0.10814574147133905	0.11682685306538518	-0.008178397540702	0.565826690665981	0.54047976011994
LOC120443910	2L	575379	580380	Nle	0.61921340289476	0.08662741799831791	0.09783794187463912	0.350455977837504	0.05479628674574523	0.07050162591834276	0.617314287824044	0.09275675675675675	0.10592149035262807	0.624660399472525	0.11348340682292875	0.12268821901849425	0.003168334502259	0.38866032399074313	0.3771214392803598
LOC120443908	2L	578734	583734	Sf3b1	0.69236182722336	0.06307821698906645	0.07130942452043369	0.452558910321892	0.025915420319752448	0.03723051908948573	0.691354074371209	0.06616216216216216	0.07624750499001996	0.697211169097802	0.08145741471339057	0.08773845929809232	0.007771313589886	0.326433530470558	0.3228935532233883
LOC120443911	2L	581914	586915	Ipk2	0.291757893406645	0.2796467619848612	0.27895040739077437	0.214931385764044	0.20771015987622485	0.19685655787064915	0.289667869038209	0.2838918918918919	0.2811377245508982	0.291781542710752	0.298909259689023	0.2974734236202126	0.012172740405492	0.2715350989971715	0.2741979010494753
LOC120458042	2L	583396	588397	cold	0.004463380255519	0.757569386038688	0.7239366138448707	0.150223633163543	0.41116554925219184	0.35890641936649403	0.001689175555168	0.7494054054054055	0.7137391882900865	0.001915333380002	0.721977256904154	0.6877093344983253	0.018704065783021	0.2108511185394703	0.21541229385307345
LOC120458041	2L	584671	589671	Ptth	0.208925965107365	0.3614381833473507	0.3448707256046706	0.151352219058256	0.40755544094894275	0.3558051306756594	0.206188043719937	0.3654054054054054	0.3466067864271457	0.214205988082611	0.37618937108377815	0.3521916411824669	0.012863925246776	0.261506814091026	0.2655172413793103
LOC120458040	2L	586718	591718	Pph13	0.413388549959211	0.18671152228763668	0.20549175595047153	0.225107194714804	0.1854048478597215	0.17975430567264844	0.410686911884706	0.20151351351351351	0.2167332002661344	0.426496642785221	0.20724065908563472	0.2221494102228047	-0.00081183396698	0.45564412445358704	0.4375412293853074
LOC120458868	2L	594669	606048	Gsc	0.364261789753124	0.2216148023549201	0.23455443638929876	0.268956649055459	0.11771531717380093	0.12287727327471998	0.358917260598354	0.2307027027027027	0.23958749168330007	0.420607789663489	0.2111858899976793	0.22629969418960244	-0.013864483417561	0.6490100282849062	0.6150224887556222
LOC120451137	2L	611642	616643	CG13689		0.0	0.0	0.107869914405673	0.6058535327488396	0.530726845718415		0.0	0.0		0.0	0.0	-0.014784407210377	0.6603239907431216	0.6250824587706147
LOC120458935	2L	634045	639046	lectin-21Ca		0.0	0.0	0.050209059506504	0.8806085611139762	0.8375737685174034		0.0	0.0		0.0	0.0	-0.011709485237445	0.6190537413216766	0.5885457271364318
LOC120448506	2L	652490	719912	ds	0.092081347046822	0.5042052144659378	0.45547571694360683	0.097344626407417	0.6558793192367199	0.5735728050102372	0.094309386808485	0.49772972972972973	0.4485029940119761	0.121335732312311	0.4562543513576236	0.41888743264890055	0.001797993374873	0.40833119053741324	0.3937181409295352
LOC120455138	2L	743023	750049	Eaat2	0.342168168285598	0.23843566021867116	0.2468082376339257	0.107117692888118	0.6095925734914904	0.5345658195832832	0.335265110669812	0.24583783783783783	0.25139720558882234	0.346237914169808	0.253655140403806	0.26143148390854815	-0.004853754490743	0.5150424273592183	0.4874512743628186
LOC120458152	2L	756267	768267	GABA-B-R3	0.061746571389747	0.5515138772077376	0.4984602553409893	0.052446280238041	0.87132542547705	0.8267945320968325	0.059068304643447	0.5513513513513514	0.5012641383898869	0.082046477370868	0.5175214666976097	0.47142129022862966	0.011689884915214	0.27693494471586527	0.2783208395802099
LOC120450791	2L	784067	789068	Gr21a	0.576889319368016	0.10029436501261564	0.11326746647847566	0.387204807310112	0.041387313047962865	0.05457364807900759	0.579656136092911	0.104	0.11650033266799734	0.575709679840003	0.12996054769087956	0.1381243628950051	0.003721294251393	0.38107482643353047	0.37091454272863567
LOC120458138	2L	791698	796698	CG3544		0.0	0.0	0.284922312035232	0.09889118102114491	0.10709984343008551		0.0	0.0		0.0	0.0	-0.04950171803051	0.9145024427873489	0.9036581709145427
LOC120458137	2L	794983	799984	Pkg21D	-0.412497192900591	0.9491169049621531	0.932443703085905	0.165595552349712	0.35379061371841153	0.307629772371432	-0.413316197748314	0.944	0.9273453093812375	-0.417192343497918	0.9262009747041077	0.9079292267365662	-0.037117303195951	0.8623039341733093	0.8295052473763118
LOC120450782	2L	818426	823426	Nnf1b		0.0	0.0	0.128737797323717	0.5132800412583806	0.4409099120799711		0.0	0.0		0.0	0.0	-0.003057318818042	0.4888146052969915	0.46563718140929533
LOC120455761	2L	819851	824851	Dbp21E2	0.0	0.785744322960471	0.7616603579906333	0.113948025967739	0.5778751933986591	0.5000903287968205	0.0	0.7779459459459459	0.7522621423819028	0.0	0.7456486423764215	0.7194917722440658	-0.009054319736344	0.5791977372075083	0.5547676161919041
LOC120455757	2L	822089	827089	Saf6	0.408279314262668	0.1947014297729184	0.21331879130044268	0.14576329829831	0.4312790097988654	0.37528604118993136	0.40869211504625	0.20302702702702702	0.21773120425815037	0.409683639674168	0.21884427941517753	0.23296199213630406	-0.007706856008409	0.5578554898431474	0.532263868065967
LOC120458081	2L	823962	828962	Pex12	0.326394366303847	0.25252312867956267	0.2560146275742606	0.146986740981573	0.42612171222279527	0.3714621221245333	0.325478559916997	0.2536216216216216	0.25825016633399867	0.32461580201456	0.2712926433047111	0.2762851317897189	-0.006422380007008	0.5368989457444073	0.5083508245877062
LOC120458082	2L	824946	829947	CG15880	0.489591549455771	0.14234650967199328	0.15862577789183294	0.165426301069122	0.35443527591542034	0.3080663615560641	0.488217839875495	0.1517837837837838	0.1724550898203593	0.48692370302184	0.17985611510791366	0.19772098441823213	-0.001098391326499	0.45937258935458986	0.4422038980509745
LOC120458083	2L	826169	831170	PGAP2	0.143618285075951	0.43986543313709	0.40203374607044334	0.065586481335192	0.8037648272305312	0.7402896543418042	0.134057889677969	0.44691891891891894	0.4097471723220226	0.142870437929283	0.4360640519842191	0.4010848987913208	-0.010983275175042	0.608768320905117	0.5787856071964018
LOC120453105	2L	827930	832931	Clp	0.143618285075951	0.43986543313709	0.40203374607044334	0.066454726469694	0.7998968540484785	0.7367517764663375	0.134057889677969	0.44691891891891894	0.4097471723220226	0.142870437929283	0.4360640519842191	0.4010848987913208	-0.002176513816972	0.4758292620210851	0.45580209895052476
LOC120453093	2L	830374	835374	CG3662	0.099769052076587	0.49053826745164003	0.44408802206967346	0.05678922549277	0.8472150593089222	0.7994700710586535	0.082769548270811	0.5130810810810811	0.467332002661344	0.109375940780648	0.4708749129728475	0.4292267365661861	-0.003953509708126	0.5030856261249679	0.47695652173913045
LOC120453084	2L	832622	837622	CG3862	0.099769052076587	0.49053826745164003	0.44408802206967346	0.034774893937018	0.9339865910263022	0.9024900638323498	0.082769548270811	0.5130810810810811	0.467332002661344	0.109375940780648	0.4708749129728475	0.4292267365661861	0.001041956492702	0.4197737207508357	0.40359820089955023
LOC120453067	2L	836009	842983	dock	0.041087943706242	0.6158536585365854	0.5657599281452492	0.074225105817518	0.7681794739556472	0.6971727086595206	0.048796817807246	0.5775135135135135	0.5268795741849635	0.0389940619333	0.6175446739382687	0.576634629386923	0.005498673498155	0.35626124967858064	0.34773613193403297
LOC120453045	2L	843800	861118	drongo	0.0	0.785744322960471	0.7616603579906333	0.144384312497391	0.43772563176895307	0.3800433578224738	0.0	0.7779459459459459	0.7522621423819028	0.0	0.7456486423764215	0.7194917722440658	0.041272707691699	0.09501157109796864	0.10605697151424288
LOC120457942	2L	860202	865202	CG4291		0.0	0.0	0.743056922123553	0.003996905621454358	0.0049680838251234495		0.0	0.0		0.0	0.0	-0.08401093962017	0.9583440473129339	0.9555772113943029
LOC120457953	2L	861868	866868	kraken		0.0	0.0	0.743056922123553	0.003996905621454358	0.0049680838251234495		0.0	0.0		0.0	0.0	-0.08401093962017	0.9583440473129339	0.9555772113943029
LOC120454430	2L	864070	869071	CG13949		0.0	0.0	0.26327647272153	0.12545126353790614	0.13079609779597737		0.0	0.0		0.0	0.0	-0.037733841166966	0.8648752892774492	0.8323088455772114
LOC120447857	2L	867893	872893	CG13950		0.0	0.0	0.127503579993444	0.5186952037132543	0.44747380464892206		0.0	0.0		0.0	0.0	0.001704709204553	0.41000257135510415	0.39506746626686656
LOC120447837	2L	872830	879482	aru		0.0	0.0	0.038640239574411	0.9222537390407427	0.8895579910875587		0.0	0.0		0.0	0.0	-0.002880170253694	0.48611468243764466	0.46308845577211394
LOC120458612	2L	877939	882939	dbe	0.043982583801974	0.6049201009251471	0.5515814460768589	0.06050858302568	0.8245229499742135	0.7694357461158617		0.0	0.0	0.03031260116765	0.6430726386632629	0.6018275811853794	-0.018319352021497	0.7006942658781178	0.6616491754122938
LOC120458598	2L	881686	888341	PNUTS		0.0	0.0	0.05629382185086	0.8490201134605466	0.8017734553775744		0.0	0.0		0.0	0.0	-0.011408235032085	0.6158395474415017	0.5850374812593703
LOC120458135	2L	886609	891610	ninaA		0.0	0.0	0.087166491972579	0.7031975244971634	0.628583042273877		0.0	0.0		0.0	0.0	-0.021881510386219	0.7431216250964258	0.7095352323838081
LOC120458134	2L	889498	896359	CG15824		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0		0.0	0.0
LOC120457293	2L	944719	973353	CG4341		0.0	0.0	0.086801231136191	0.7073233625580196	0.633701674093701		0.0	0.0		0.0	0.0	-0.02075809201826	0.7324505014142453	0.6963868065967016
